rank,district,loss_year,lat,lon,area_km2,in_protected,risk_tier,projected_loss_pct
9117,Nilphamari,2017,25.99735,88.98864,0.617,False,High,14.39
9118,Nilphamari,2017,26.01082,88.95536,0.617,False,High,14.39
9119,Thakurgaon,2017,26.14251,88.50907,0.617,False,High,14.28
9120,Kurigram,2017,25.92426,89.5111,0.617,False,High,35.15
9121,Kurigram,2017,25.99224,89.65299,0.617,False,High,35.15
9122,Panchagarh,2017,26.32319,88.52274,0.616,False,High,16.31
9123,Panchagarh,2017,26.38995,88.67097,0.616,False,High,16.31
9124,Jhalokati,2017,22.58724,90.34042,0.575,False,High,15.14
9125,Barisal,2017,22.84618,90.46304,0.574,False,High,9.66
9126,Jhenaidah,2017,23.3571,89.14589,0.573,False,High,15.44
9127,Magura,2017,23.49072,89.40932,0.572,False,High,12.28
9128,Comilla,2017,23.14824,91.29803,0.572,False,High,10.87
9129,Kushtia,2017,23.76942,89.08211,0.571,False,High,18.8
9130,Meherpur,2017,23.88463,88.7028,0.571,False,Low,-27.64
9131,Comilla,2017,23.43929,91.07929,0.571,False,High,10.87
9132,Kushtia,2017,23.92348,88.89998,0.571,False,High,18.8
9133,Kushtia,2017,24.07732,88.96802,0.57,False,High,18.8
9134,Natore,2017,24.21791,88.93074,0.569,False,High,9.57
9135,Pabna,2017,24.17411,89.13017,0.569,False,High,13.38
9136,Pabna,2017,24.21184,89.20877,0.569,False,High,13.38
9137,Natore,2017,24.31358,88.96533,0.569,False,High,9.57
9138,Brahamanbaria,2017,23.88531,91.16238,0.569,False,High,11.9
9139,Tangail,2017,24.12066,89.86656,0.569,False,High,8.96
9140,Rajshahi,2017,24.40902,88.72705,0.569,False,Low,-20.24
9141,Rajshahi,2017,24.41711,88.85798,0.569,False,Low,-20.24
9142,Tangail,2017,24.23677,89.85219,0.568,False,High,8.96
9143,Rajshahi,2017,24.50447,88.86359,0.568,False,Low,-20.24
9144,Sirajganj,2017,24.3165,89.68668,0.568,False,High,48.62
9145,Naogaon,2017,24.75061,88.70571,0.567,False,High,22.41
9146,Bogra,2017,24.6756,89.44278,0.567,False,High,39.64
9147,Bogra,2017,24.76543,89.40348,0.566,False,High,39.64
9148,Naogaon,2017,24.91567,88.89728,0.566,False,High,22.41
9149,Joypurhat,2017,24.9698,89.03135,0.566,False,High,30.07
9150,Naogaon,2017,24.98619,89.00014,0.566,False,High,22.41
9151,Naogaon,2017,25.07265,88.93254,0.566,False,High,22.41
9152,Jamalpur,2017,24.90804,89.73473,0.565,False,High,16.99
9153,Bogra,2017,25.0329,89.28445,0.565,False,High,39.64
9154,Netrakona,2017,24.78789,90.78262,0.565,False,High,50.49
9155,Joypurhat,2017,25.18247,89.0592,0.565,False,High,30.07
9156,Joypurhat,2017,25.24827,88.95837,0.565,False,High,30.07
9157,Gaibandha,2017,25.2988,89.49286,0.564,False,High,42.66
9158,Sylhet,2017,24.93521,92.29269,0.564,False,High,13.59
9159,Gaibandha,2017,25.40413,89.421,0.564,False,High,42.66
9160,Dinajpur,2017,25.52698,89.0482,0.563,False,High,39.31
9161,Dinajpur,2017,25.52271,89.0848,0.563,False,High,39.31
9162,Rangpur,2017,25.53394,89.11669,0.563,False,High,75.35
9163,Jamalpur,2017,25.38886,89.7947,0.563,False,High,16.99
9164,Gaibandha,2017,25.46252,89.44076,0.563,False,High,42.66
9165,Kurigram,2017,25.43467,89.79874,0.563,False,High,35.15
9166,Rangpur,2017,25.55685,89.31095,0.563,False,High,75.35
9167,Dinajpur,2017,25.76885,88.53436,0.563,False,High,39.31
9168,Rangpur,2017,25.65611,89.13264,0.563,False,High,75.35
9169,Rangpur,2017,25.73853,89.07313,0.562,False,High,75.35
9170,Rangpur,2017,25.67834,89.45042,0.562,False,High,75.35
9171,Rangpur,2017,25.77536,89.28176,0.562,False,High,75.35
9172,Rangpur,2017,25.77356,89.29456,0.562,False,High,75.35
9173,Kurigram,2017,25.73404,89.67253,0.562,False,High,35.15
9174,Dinajpur,2017,26.02599,88.58938,0.562,False,High,39.31
9175,Thakurgaon,2017,26.10212,88.57434,0.561,False,High,14.28
9176,Thakurgaon,2017,26.14322,88.45194,0.561,False,High,14.28
9177,Panchagarh,2017,26.07675,88.72099,0.561,False,High,16.31
9178,Thakurgaon,2017,26.15243,88.43779,0.561,False,High,14.28
9179,Thakurgaon,2017,26.11537,88.60151,0.561,False,High,14.28
9180,Thakurgaon,2017,26.16523,88.42858,0.561,False,High,14.28
9181,Kurigram,2017,25.90382,89.63659,0.561,False,High,35.15
9182,Nilphamari,2017,26.08258,88.90312,0.561,False,High,14.39
9183,Kurigram,2017,25.94222,89.58831,0.561,False,High,35.15
9184,Panchagarh,2017,26.20857,88.51752,0.561,False,High,16.31
9185,Panchagarh,2017,26.23889,88.7549,0.56,False,High,16.31
9186,Panchagarh,2017,26.28942,88.6316,0.56,False,High,16.31
9187,Panchagarh,2017,26.31996,88.61903,0.56,False,High,16.31
9188,Panchagarh,2017,26.34871,88.63048,0.56,False,High,16.31
9189,Cox's Bazar,2017,21.4736,91.98961,0.521,False,Medium,1.81
9190,Bhola,2017,22.06949,90.73546,0.519,False,Low,-6.7
9191,Bhola,2017,22.21496,90.72273,0.519,False,Low,-6.7
9192,Chittagong,2017,22.29332,92.01855,0.518,False,Low,-1.19
9193,Khulna,2017,22.85676,89.66322,0.517,False,High,22.68
9194,Pirojpur,2017,22.82058,89.98586,0.517,False,High,9.18
9195,Barisal,2017,22.87348,90.54057,0.516,False,High,9.66
9196,Barisal,2017,22.93361,90.42754,0.516,False,High,9.66
9197,Gopalganj,2017,23.03967,89.98561,0.516,False,Low,-0.76
9198,Jessore,2017,23.33386,89.00895,0.516,False,High,7.75
9199,Chuadanga,2017,23.44191,88.88942,0.516,False,Low,-14.74
9200,Jhenaidah,2017,23.37853,89.15367,0.516,False,High,15.44
9201,Magura,2017,23.37703,89.30614,0.515,False,High,12.28
9202,Magura,2017,23.36481,89.38424,0.515,False,High,12.28
9203,Jhenaidah,2017,23.45015,89.24875,0.515,False,High,15.44
9204,Jhenaidah,2017,23.46711,89.24001,0.515,False,High,15.44
9205,Jhenaidah,2017,23.50005,89.26022,0.515,False,High,15.44
9206,Rangamati,2017,23.08259,92.24039,0.515,False,Medium,1.49
9207,Chandpur,2017,23.29244,90.99722,0.514,False,High,15.78
9208,Comilla,2017,23.28496,91.13546,0.514,False,High,10.87
9209,Chuadanga,2017,23.73561,89.00321,0.514,False,Low,-14.74
9210,Comilla,2017,23.36755,91.08106,0.514,False,High,10.87
9211,Comilla,2017,23.40822,91.02292,0.514,False,High,10.87
9212,Comilla,2017,23.42145,91.05012,0.514,False,High,10.87
9213,Rajbari,2017,23.69968,89.66497,0.514,False,High,4.82
9214,Kushtia,2017,23.88857,88.92386,0.514,False,High,18.8
9215,Kushtia,2017,23.87909,88.95904,0.514,False,High,18.8
9216,Kushtia,2017,23.8232,89.23303,0.514,False,High,18.8
9217,Kushtia,2017,23.91153,88.99372,0.514,False,High,18.8
9218,Kushtia,2017,23.85114,89.25124,0.514,False,High,18.8
9219,Comilla,2017,23.50579,91.07382,0.514,False,High,10.87
9220,Comilla,2017,23.54946,91.0082,0.513,False,High,10.87
9221,Kushtia,2017,24.06424,88.96827,0.513,False,High,18.8
9222,Pabna,2017,24.09693,89.05336,0.513,False,High,13.38
9223,Manikganj,2017,23.87235,90.08343,0.513,False,High,10.22
9224,Natore,2017,24.23168,89.05386,0.512,False,High,9.57
9225,Natore,2017,24.31527,89.07482,0.512,False,High,9.57
9226,Rajshahi,2017,24.41334,88.73696,0.512,False,Low,-20.24
9227,Rajshahi,2017,24.43355,88.6848,0.512,False,Low,-20.24
9228,Rajshahi,2017,24.43879,88.72223,0.512,False,Low,-20.24
9229,Natore,2017,24.40985,88.9543,0.512,False,High,9.57
9230,Natore,2017,24.34821,89.29092,0.512,False,High,9.57
9231,Maulvibazar,2017,24.42232,91.70414,0.51,False,Medium,1.33
9232,Jamalpur,2017,24.73948,89.80346,0.51,False,High,16.99
9233,Joypurhat,2017,24.92463,89.00795,0.51,False,High,30.07
9234,Jamalpur,2017,24.77965,89.80396,0.509,False,High,16.99
9235,Mymensingh,2017,24.72151,90.16702,0.509,False,Low,-5.83
9236,Naogaon,2017,25.07435,88.91138,0.509,False,High,22.41
9237,Jamalpur,2017,24.89344,89.70539,0.509,False,High,16.99
9238,Dinajpur,2017,25.2902,89.25349,0.508,False,High,39.31
9239,Gaibandha,2017,25.27547,89.3785,0.508,False,High,42.66
9240,Gaibandha,2017,25.30442,89.46659,0.508,False,High,42.66
9241,Rangpur,2017,25.40099,89.22105,0.507,False,High,75.35
9242,Gaibandha,2017,25.48832,89.44837,0.507,False,High,42.66
9243,Rangpur,2017,25.51103,89.34756,0.507,False,High,75.35
9244,Rangpur,2017,25.54771,89.1911,0.507,False,High,75.35
9245,Rangpur,2017,25.63081,89.09828,0.507,False,High,75.35
9246,Dinajpur,2017,25.80124,88.49915,0.506,False,High,39.31
9247,Kurigram,2017,25.56094,89.83565,0.506,False,High,35.15
9248,Rangpur,2017,25.7406,89.0309,0.506,False,High,75.35
9249,Thakurgaon,2017,25.94896,88.28356,0.506,False,High,14.28
9250,Rangpur,2017,25.77578,89.11874,0.506,False,High,75.35
9251,Rangpur,2017,25.77279,89.14469,0.506,False,High,75.35
9252,Rangpur,2017,25.78028,89.15417,0.506,False,High,75.35
9253,Rangpur,2017,25.77229,89.20333,0.506,False,High,75.35
9254,Rangpur,2017,25.7698,89.30813,0.506,False,High,75.35
9255,Rangpur,2017,25.78003,89.40246,0.506,False,High,75.35
9256,Thakurgaon,2017,26.03979,88.34644,0.506,False,High,14.28
9257,Kurigram,2017,25.75058,89.64949,0.506,False,High,35.15
9258,Lalmonirhat,2017,25.81172,89.38499,0.506,False,High,33.32
9259,Rangpur,2017,25.82619,89.35954,0.505,False,High,75.35
9260,Kurigram,2017,25.77828,89.61531,0.505,False,High,35.15
9261,Thakurgaon,2017,26.1134,88.32248,0.505,False,High,14.28
9262,Nilphamari,2017,26.0061,88.80458,0.505,False,High,14.39
9263,Nilphamari,2017,26.03131,88.78387,0.505,False,High,14.39
9264,Thakurgaon,2017,26.17154,88.33197,0.505,False,High,14.28
9265,Thakurgaon,2017,26.12089,88.57052,0.505,False,High,14.28
9266,Thakurgaon,2017,26.15333,88.4757,0.505,False,High,14.28
9267,Kurigram,2017,25.90105,89.61855,0.505,False,High,35.15
9268,Thakurgaon,2017,26.19849,88.42729,0.505,False,High,14.28
9269,Panchagarh,2017,26.20673,88.39734,0.505,False,High,16.31
9270,Lalmonirhat,2017,25.97541,89.44513,0.505,False,High,33.32
9271,Nilphamari,2017,26.15383,88.81182,0.505,False,High,14.39
9272,Kurigram,2017,25.99937,89.64251,0.504,False,High,35.15
9273,Nilphamari,2017,26.17379,88.95679,0.504,False,High,14.39
9274,Kurigram,2017,26.02407,89.64301,0.504,False,High,35.15
9275,Panchagarh,2017,26.31627,88.445,0.504,False,High,16.31
9276,Nilphamari,2017,26.26861,88.7654,0.504,False,High,14.39
9277,Panchagarh,2017,26.3028,88.65636,0.504,False,High,16.31
9278,Panchagarh,2017,26.31477,88.61119,0.504,False,High,16.31
9279,Nilphamari,2017,26.2449,88.91038,0.504,False,High,14.39
9280,Panchagarh,2017,26.39912,88.62641,0.504,False,High,16.31
9281,Lalmonirhat,2017,26.37017,89.08555,0.503,False,High,33.32
9282,Chittagong,2017,22.02276,92.04251,0.461,False,Low,-1.19
9283,Bagerhat,2017,22.45423,89.88234,0.461,False,High,11.87
9284,Jhalokati,2017,22.62126,90.30679,0.46,False,High,15.14
9285,Chittagong,2017,22.45339,91.53608,0.46,False,Low,-1.19
9286,Bagerhat,2017,22.81244,89.86802,0.46,False,High,11.87
9287,Barisal,2017,22.70267,90.44912,0.459,False,High,9.66
9288,Jessore,2017,23.06733,89.15414,0.459,False,High,7.75
9289,Barisal,2017,22.84696,90.06621,0.459,False,High,9.66
9290,Barisal,2017,22.85791,90.09176,0.459,False,High,9.66
9291,Jessore,2017,23.15576,89.1227,0.459,False,High,7.75
9292,Barisal,2017,22.86549,90.40336,0.459,False,High,9.66
9293,Jessore,2017,23.18468,89.16537,0.459,False,High,7.75
9294,Barisal,2017,22.94859,90.37754,0.459,False,High,9.66
9295,Jhenaidah,2017,23.33542,88.79229,0.459,False,High,15.44
9296,Jessore,2017,23.23099,89.2013,0.459,False,High,7.75
9297,Barisal,2017,22.97554,90.40785,0.459,False,High,9.66
9298,Gopalganj,2017,23.16839,89.84781,0.458,False,Low,-0.76
9299,Shariatpur,2017,23.08614,90.44491,0.458,False,High,11.14
9300,Chuadanga,2017,23.44771,88.913,0.458,False,Low,-14.74
9301,Shariatpur,2017,23.16559,90.4814,0.458,False,High,11.14
9302,Magura,2017,23.40504,89.37872,0.458,False,High,12.28
9303,Magura,2017,23.38539,89.45648,0.458,False,High,12.28
9304,Jhenaidah,2017,23.53558,89.04241,0.458,False,High,15.44
9305,Faridpur,2017,23.43873,89.75798,0.457,False,High,8.19
9306,Shariatpur,2017,23.32728,90.37529,0.457,False,High,11.14
9307,Magura,2017,23.53025,89.43346,0.457,False,High,12.28
9308,Comilla,2017,23.28939,91.05913,0.457,False,High,10.87
9309,Chandpur,2017,23.35086,90.6504,0.457,False,High,15.78
9310,Chandpur,2017,23.39634,90.67931,0.457,False,High,15.78
9311,Comilla,2017,23.32784,91.16356,0.457,False,High,10.87
9312,Kushtia,2017,23.76605,89.02473,0.457,False,High,18.8
9313,Chandpur,2017,23.43031,90.68268,0.457,False,High,15.78
9314,Comilla,2017,23.40139,91.04369,0.457,False,High,10.87
9315,Comilla,2017,23.4188,91.02994,0.457,False,High,10.87
9316,Chandpur,2017,23.47663,90.66387,0.457,False,High,15.78
9317,Comilla,2017,23.512,91.20455,0.456,False,High,10.87
9318,Dhaka,2017,23.77841,90.28939,0.456,False,Low,-5.31
9319,Manikganj,2017,23.89266,90.0679,0.456,False,High,10.22
9320,Natore,2017,24.22419,88.95343,0.455,False,High,9.57
9321,Natore,2017,24.22167,89.09351,0.455,False,High,9.57
9322,Pabna,2017,24.19725,89.20271,0.455,False,High,13.38
9323,Rajshahi,2017,24.35445,88.65754,0.455,False,Low,-20.24
9324,Rajshahi,2017,24.33901,88.77517,0.455,False,Low,-20.24
9325,Rajshahi,2017,24.41761,88.56743,0.455,False,Low,-20.24
9326,Sirajganj,2017,24.12033,89.80711,0.455,False,High,48.62
9327,Rajshahi,2017,24.43249,88.83636,0.455,False,Low,-20.24
9328,Rajshahi,2017,24.46281,88.72885,0.455,False,Low,-20.24
9329,Natore,2017,24.34266,89.28328,0.455,False,High,9.57
9330,Brahamanbaria,2017,24.05857,91.17479,0.455,False,High,11.9
9331,Rajshahi,2017,24.51559,88.87117,0.455,False,Low,-20.24
9332,Sirajganj,2017,24.37382,89.61706,0.454,False,High,48.62
9333,Rajshahi,2017,24.60261,88.76253,0.454,False,Low,-20.24
9334,Sirajganj,2017,24.38758,89.6586,0.454,False,High,48.62
9335,Tangail,2017,24.35557,89.85707,0.454,False,High,8.96
9336,Naogaon,2017,24.75532,88.74204,0.454,False,High,22.41
9337,Bogra,2017,24.75588,89.37283,0.453,False,High,39.64
9338,Bogra,2017,24.71097,89.61341,0.453,False,High,39.64
9339,Naogaon,2017,24.89063,88.87342,0.453,False,High,22.41
9340,Naogaon,2017,24.90748,88.87903,0.453,False,High,22.41
9341,Jamalpur,2017,24.76543,89.81749,0.453,False,High,16.99
9342,Joypurhat,2017,25.05486,89.01518,0.452,False,High,30.07
9343,Bogra,2017,24.95351,89.51908,0.452,False,High,39.64
9344,Mymensingh,2017,24.894,90.25261,0.452,False,Low,-5.83
9345,Joypurhat,2017,25.18623,88.96381,0.452,False,High,30.07
9346,Jamalpur,2017,25.22722,89.87448,0.451,False,High,16.99
9347,Gaibandha,2017,25.30919,89.48203,0.451,False,High,42.66
9348,Rangpur,2017,25.40211,89.20945,0.451,False,High,75.35
9349,Jamalpur,2017,25.27017,89.84865,0.451,False,High,16.99
9350,Rangpur,2017,25.40295,89.26643,0.451,False,High,75.35
9351,Dinajpur,2017,25.57307,89.01322,0.451,False,High,39.31
9352,Dinajpur,2017,25.62613,88.85742,0.45,False,High,39.31
9353,Rangpur,2017,25.52928,89.32286,0.45,False,High,75.35
9354,Dinajpur,2017,25.72382,88.58905,0.45,False,High,39.31
9355,Dinajpur,2017,25.83274,88.5649,0.45,False,High,39.31
9356,Rangpur,2017,25.67161,89.28496,0.45,False,High,75.35
9357,Rangpur,2017,25.70698,89.25099,0.45,False,High,75.35
9358,Dinajpur,2017,25.82769,88.78415,0.45,False,High,39.31
9359,Rangpur,2017,25.7314,89.21422,0.45,False,High,75.35
9360,Thakurgaon,2017,25.97479,88.29316,0.45,False,High,14.28
9361,Rangpur,2017,25.78165,89.08368,0.45,False,High,75.35
9362,Rangpur,2017,25.79765,89.04775,0.45,False,High,75.35
9363,Rangpur,2017,25.72298,89.38995,0.45,False,High,75.35
9364,Kurigram,2017,25.68648,89.57972,0.45,False,High,35.15
9365,Rangpur,2017,25.80691,89.0528,0.45,False,High,75.35
9366,Dinajpur,2017,25.9018,88.70583,0.45,False,High,39.31
9367,Rangpur,2017,25.76424,89.32426,0.45,False,High,75.35
9368,Kurigram,2017,25.67975,89.8116,0.45,False,High,35.15
9369,Rangpur,2017,25.81281,89.25745,0.449,False,High,75.35
9370,Nilphamari,2017,25.91303,88.83973,0.449,False,High,14.39
9371,Kurigram,2017,25.74852,89.59039,0.449,False,High,35.15
9372,Kurigram,2017,25.73898,89.66029,0.449,False,High,35.15
9373,Dinajpur,2017,26.0183,88.57304,0.449,False,High,39.31
9374,Kurigram,2017,25.77351,89.68696,0.449,False,High,35.15
9375,Nilphamari,2017,25.98237,88.80633,0.449,False,High,14.39
9376,Thakurgaon,2017,26.13227,88.27323,0.449,False,High,14.28
9377,Nilphamari,2017,25.94026,89.10782,0.449,False,High,14.39
9378,Nilphamari,2017,26.02195,88.78331,0.449,False,High,14.39
9379,Lalmonirhat,2017,25.88467,89.37619,0.449,False,High,33.32
9380,Nilphamari,2017,26.00819,88.8431,0.449,False,High,14.39
9381,Lalmonirhat,2017,25.92454,89.26138,0.449,False,High,33.32
9382,Lalmonirhat,2017,25.90797,89.35935,0.449,False,High,33.32
9383,Thakurgaon,2017,26.17157,88.29681,0.449,False,High,14.28
9384,Thakurgaon,2017,26.13957,88.4251,0.449,False,High,14.28
9385,Panchagarh,2017,26.05367,88.76141,0.449,False,High,16.31
9386,Lalmonirhat,2017,25.93492,89.35346,0.449,False,High,33.32
9387,Thakurgaon,2017,26.12806,88.55367,0.449,False,High,14.28
9388,Nilphamari,2017,26.07107,88.8184,0.449,False,High,14.39
9389,Panchagarh,2017,26.20189,88.34762,0.449,False,High,16.31
9390,Nilphamari,2017,26.04441,88.98992,0.449,False,High,14.39
9391,Thakurgaon,2017,26.16175,88.57192,0.449,False,High,14.28
9392,Lalmonirhat,2017,25.97114,89.37844,0.449,False,High,33.32
9393,Kurigram,2017,25.93156,89.59011,0.449,False,High,35.15
9394,Nilphamari,2017,26.10841,88.81306,0.449,False,High,14.39
9395,Kurigram,2017,25.95036,89.57635,0.449,False,High,35.15
9396,Nilphamari,2017,26.09634,88.93406,0.449,False,High,14.39
9397,Lalmonirhat,2017,25.99472,89.38321,0.449,False,High,33.32
9398,Nilphamari,2017,26.1362,88.78527,0.449,False,High,14.39
9399,Kurigram,2017,25.99135,89.50224,0.449,False,High,35.15
9400,Nilphamari,2017,26.16961,89.00452,0.448,False,High,14.39
9401,Panchagarh,2017,26.31081,88.48041,0.448,False,High,16.31
9402,Nilphamari,2017,26.24681,88.77966,0.448,False,High,14.39
9403,Panchagarh,2017,26.33327,88.66625,0.448,False,High,16.31
9404,Kurigram,2017,26.18533,89.63839,0.448,False,High,35.15
9405,Chittagong,2017,22.3111,92.00305,0.403,False,Low,-1.19
9406,Noakhali,2017,22.43494,91.01137,0.403,False,High,17.85
9407,Barisal,2017,22.60691,90.45473,0.402,False,High,9.66
9408,Jessore,2017,22.95565,89.03989,0.402,False,High,7.75
9409,Jessore,2017,23.09585,89.00781,0.402,False,High,7.75
9410,Jessore,2017,23.05671,89.17303,0.402,False,High,7.75
9411,Jessore,2017,23.08783,89.07903,0.402,False,High,7.75
9412,Jessore,2017,23.12055,89.03155,0.402,False,High,7.75
9413,Barisal,2017,22.85619,90.33282,0.402,False,High,9.66
9414,Barisal,2017,22.83149,90.46179,0.402,False,High,9.66
9415,Jessore,2017,23.22642,88.97155,0.402,False,High,7.75
9416,Barisal,2017,22.90143,90.3633,0.402,False,High,9.66
9417,Narail,2017,23.12921,89.43803,0.401,False,Low,-8.78
9418,Gopalganj,2017,23.17541,89.7056,0.401,False,Low,-0.76
9419,Jhenaidah,2017,23.33133,89.21666,0.401,False,High,15.44
9420,Magura,2017,23.35892,89.33088,0.401,False,High,12.28
9421,Shariatpur,2017,23.12536,90.44318,0.401,False,High,11.14
9422,Magura,2017,23.39422,89.32189,0.401,False,High,12.28
9423,Jhenaidah,2017,23.4895,89.01005,0.401,False,High,15.44
9424,Gopalganj,2017,23.2646,89.98825,0.401,False,Low,-0.76
9425,Gopalganj,2017,23.29444,89.90933,0.401,False,Low,-0.76
9426,Faridpur,2017,23.33615,89.76014,0.401,False,High,8.19
9427,Jhenaidah,2017,23.53057,88.98727,0.401,False,High,15.44
9428,Jhenaidah,2017,23.4988,89.15282,0.401,False,High,15.44
9429,Magura,2017,23.46544,89.31965,0.401,False,High,12.28
9430,Comilla,2017,23.18953,91.29273,0.4,False,High,10.87
9431,Comilla,2017,23.2784,91.13296,0.4,False,High,10.87
9432,Jhenaidah,2017,23.71504,89.07165,0.4,False,High,15.44
9433,Rajbari,2017,23.63291,89.54423,0.4,False,High,4.82
9434,Kushtia,2017,23.76381,89.0771,0.4,False,High,18.8
9435,Chandpur,2017,23.4356,90.69856,0.4,False,High,15.78
9436,Chandpur,2017,23.44555,90.66905,0.4,False,High,15.78
9437,Comilla,2017,23.39133,91.07714,0.4,False,High,10.87
9438,Kushtia,2017,23.80616,89.08095,0.4,False,High,18.8
9439,Chandpur,2017,23.46768,90.6591,0.4,False,High,15.78
9440,Comilla,2017,23.45164,91.12975,0.4,False,High,10.87
9441,Comilla,2017,23.46416,91.1259,0.4,False,High,10.87
9442,Comilla,2017,23.49913,90.97544,0.399,False,High,10.87
9443,Comilla,2017,23.58447,90.81599,0.399,False,High,10.87
9444,Comilla,2017,23.65569,91.14387,0.399,False,High,10.87
9445,Comilla,2017,23.66692,91.09575,0.399,False,High,10.87
9446,Rajshahi,2017,24.17511,88.8105,0.399,False,Low,-20.24
9447,Dhaka,2017,23.89759,90.12974,0.399,False,Low,-5.31
9448,Pabna,2017,24.13244,89.2603,0.399,False,High,13.38
9449,Rajshahi,2017,24.32686,88.77873,0.398,False,Low,-20.24
9450,Rajshahi,2017,24.33616,88.7643,0.398,False,Low,-20.24
9451,Natore,2017,24.27906,88.97444,0.398,False,High,9.57
9452,Natore,2017,24.2412,89.13967,0.398,False,High,9.57
9453,Brahamanbaria,2017,23.87225,91.13874,0.398,False,High,11.9
9454,Natore,2017,24.32173,88.97091,0.398,False,High,9.57
9455,Brahamanbaria,2017,23.90786,91.09992,0.398,False,High,11.9
9456,Narsingdi,2017,24.00603,90.74476,0.398,False,Low,-4.09
9457,Rajshahi,2017,24.44107,88.76558,0.398,False,Low,-20.24
9458,Nawabganj,2017,24.60726,88.199,0.398,False,High,38.19
9459,Natore,2017,24.36568,89.05433,0.398,False,High,9.57
9460,Rajshahi,2017,24.49626,88.58656,0.398,False,Low,-20.24
9461,Natore,2017,24.38429,89.01069,0.398,False,High,9.57
9462,Natore,2017,24.40193,88.95968,0.398,False,High,9.57
9463,Natore,2017,24.38653,89.02449,0.398,False,High,9.57
9464,Rajshahi,2017,24.46481,88.74248,0.398,False,Low,-20.24
9465,Nawabganj,2017,24.67046,88.0511,0.398,False,High,38.19
9466,Natore,2017,24.38108,89.07261,0.398,False,High,9.57
9467,Natore,2017,24.42375,88.91701,0.398,False,High,9.57
9468,Rajshahi,2017,24.46706,88.77168,0.398,False,Low,-20.24
9469,Nawabganj,2017,24.63614,88.19451,0.398,False,High,38.19
9470,Rajshahi,2017,24.44749,88.87049,0.398,False,Low,-20.24
